speed_kph,command_kind,command_percent,status,valid_trial_count,attempted_trial_count,median_acceleration_mps2,median_simulator_acceleration_mps2,acceleration_source,median_stddev_mps2,median_mad_mps2,median_velocity_derived_acceleration_mps2,median_cross_check_disagreement_mps2,median_peak_abs_jerk_mps3,median_mean_deceleration_mps2,mean_deceleration_repeatability_mad_mps2,median_peak_deceleration_mps2,median_p95_deceleration_mps2,median_command_echo_delay_sec,median_deceleration_onset_delay_sec,median_initial_speed_mps,median_final_speed_mps,median_speed_drop_mps,median_distance_travelled_m,median_measurement_duration_sec,median_sample_rate_hz,median_mean_brake_echo_error,quality_flags,coast_baseline_deceleration_mps2,coast_normalized_brake_deceleration_mps2
30,accelerator,80,complete,3,3,2.3434951915971736,0.0,velocity_derived,0.0,0.0,2.3434951915971736,2.3434951915971736,0.0,0.0,0.0,0.00023804358610533965,0.0,,,8.230688095092773,11.531370162963867,-3.3006820678710938,0.0,1.3478471870184876,48.56825564480606,,['simulator_acceleration_field_stuck'],,
30,accelerator,90,complete,3,3,3.088646752328123,0.0,velocity_derived,0.0,0.0,3.088646752328123,3.088646752328123,0.0,0.0,0.0,0.00011982531153159426,0.0,,,8.225326538085938,12.409029006958008,-4.188426971435547,0.0,1.34007676600595,48.504683947122025,,['simulator_acceleration_field_stuck'],,
30,accelerator,100,complete,3,3,3.558017657442355,0.0,velocity_derived,0.0,0.0,3.558017657442355,3.558017657442355,0.0,0.0,0.0,0.0006026521557561706,0.0,,,8.23404312133789,13.204205513000488,-4.942339897155762,0.0,1.3459360929846298,49.61021079628875,,['simulator_acceleration_field_stuck'],,
35,accelerator,0,complete,3,3,-0.3581690837441007,0.0,velocity_derived,0.0,0.0,-0.3581690837441007,0.3581690837441007,0.0,0.3581690837441007,6.590566894504324e-05,0.6384490051147844,0.5556049620974218,,,9.701032638549805,9.206257820129395,0.49477481842041016,0.0,1.3419490679807495,48.65789077843241,,['simulator_acceleration_field_stuck'],,
35,accelerator,10,complete,3,3,0.1737398906631885,0.0,velocity_derived,0.0,0.0,0.1737398906631885,0.1737398906631885,0.0,0.0,0.0,5.95160885747607e-05,0.0,,,9.644166946411133,9.883069038391113,-0.24493026733398438,0.0,1.3342955749831162,49.323753269784696,,['simulator_acceleration_field_stuck'],,
35,accelerator,20,complete,3,3,0.43691300176631914,0.0,velocity_derived,0.0,0.0,0.43691300176631914,0.43691300176631914,0.0,0.0,0.0,0.0,0.0,,,9.641153335571289,10.254780769348145,-0.6136274337768555,0.0,1.3302112840174232,49.16643054934597,,['simulator_acceleration_field_stuck'],,
35,accelerator,30,complete,3,3,0.7006227100982079,0.0,velocity_derived,0.0,0.0,0.7006227100982079,0.7006227100982079,0.0,0.0,0.0,0.0,0.0,,,9.636922836303711,10.622759819030762,-0.9860515594482422,0.0,1.3459980049810838,48.60449080023901,,['simulator_acceleration_field_stuck'],,
35,accelerator,40,complete,3,3,0.9696455039736779,0.0,velocity_derived,0.0,0.0,0.9696455039736779,0.9696455039736779,0.0,0.0,0.0,0.0,0.0,,,9.637590408325195,10.995352745056152,-1.3582983016967773,0.0,1.3500992220069747,48.40895340466579,,['simulator_acceleration_field_stuck'],,
35,accelerator,50,complete,3,3,1.2331936252040716,0.0,velocity_derived,0.0,0.0,1.2331936252040716,1.2331936252040716,0.0,0.0,0.0,0.0,0.0,,,9.630786895751953,11.336453437805176,-1.7056665420532227,0.0,1.3343514049774967,47.96337738414517,,['simulator_acceleration_field_stuck'],,
35,accelerator,60,complete,3,3,1.4964891410572152,0.0,velocity_derived,0.0,0.0,1.4964891410572152,1.4964891410572152,0.0,0.0,0.0,5.9865704169084686e-05,0.0,,,9.628829002380371,11.722728729248047,-2.102871894836426,0.0,1.3346696560038254,49.69720675064288,,['simulator_acceleration_field_stuck'],,
35,accelerator,70,complete,3,3,1.8130480856178144,0.0,velocity_derived,0.0,0.0,1.8130480856178144,1.8130480856178144,0.0,0.0,0.0,0.00011997597361035315,0.0,,,9.617890357971191,12.15070629119873,-2.535092353820801,0.0,1.3476193379901815,48.93093065032792,,['simulator_acceleration_field_stuck'],,
35,accelerator,80,complete,3,3,2.3366733466729857,0.0,velocity_derived,0.0,0.0,2.3366733466729857,2.3366733466729857,0.0,0.0,0.0,0.00024003807073539487,0.0,,,9.61557674407959,12.855748176574707,-3.2385644912719727,0.0,1.362444589001825,48.563869294539884,,['simulator_acceleration_field_stuck'],,
35,accelerator,90,complete,3,3,3.087583729210182,0.0,velocity_derived,0.0,0.0,3.087583729210182,3.087583729210182,0.0,0.0,0.0,0.0004789534740889256,0.0,,,9.604785919189453,13.836604118347168,-4.229315757751465,0.0,1.3318943140038755,49.5534813130886,,['simulator_acceleration_field_stuck'],,
35,accelerator,100,complete,3,3,3.5329808232656483,0.0,velocity_derived,0.0,0.0,3.5329808232656483,3.5329808232656483,0.0,0.0,0.0,0.0006549773669856788,4.845284106885149e-05,,,9.642423629760742,14.545735359191895,-4.92185115814209,0.0,1.3439318940218072,48.938470148225285,,['simulator_acceleration_field_stuck'],,
40,accelerator,0,complete,3,3,-0.3708478976088604,0.0,velocity_derived,0.0,0.0,-0.3708478976088604,0.3708478976088604,0.0,0.3708478976088604,0.0006494657750866772,0.6223033809224355,0.6132462952424766,,,11.085025787353516,10.578224182128906,0.5141592025756836,0.0,1.3419778179959394,48.435971987278165,,['simulator_acceleration_field_stuck'],,
40,accelerator,10,complete,3,3,0.16011276571350583,0.0,velocity_derived,0.0,0.0,0.16011276571350583,0.16011276571350583,0.0,0.0,0.0,0.0,0.0,,,11.023611068725586,11.252243041992188,-0.22863197326660156,0.0,1.331864341016626,48.05294205200218,,['simulator_acceleration_field_stuck'],,
40,accelerator,20,complete,3,3,0.422552669025252,0.0,velocity_derived,0.0,0.0,0.422552669025252,0.422552669025252,0.0,0.0,0.0,0.0,0.0,,,11.024600982666016,11.627671241760254,-0.6030702590942383,0.0,1.3318373679940123,49.38703576869187,,['simulator_acceleration_field_stuck'],,
40,accelerator,30,complete,3,3,0.6892790467358084,0.0,velocity_derived,0.0,0.0,0.6892790467358084,0.6892790467358084,0.0,0.0,0.0,0.0,0.0,,,11.014825820922852,11.968358993530273,-0.9536647796630859,0.0,1.3281681700027548,49.04968961347242,,['simulator_acceleration_field_stuck'],,
40,accelerator,40,complete,3,3,0.9540215958001977,0.0,velocity_derived,0.0,0.0,0.9540215958001977,0.9540215958001977,0.0,0.0,0.0,0.0,0.0,,,11.01964282989502,12.341383934020996,-1.3198299407958984,0.0,1.3406221620098222,49.230873448380635,,['simulator_acceleration_field_stuck'],,
40,accelerator,50,complete,3,3,1.219837582569777,0.0,velocity_derived,0.0,0.0,1.219837582569777,1.219837582569777,0.0,0.0,0.0,0.0,0.0,,,11.012948036193848,12.72417163848877,-1.7112236022949219,0.0,1.3263289059977978,48.49030669310023,,['simulator_acceleration_field_stuck'],,
40,accelerator,60,complete,3,3,1.4875614782254327,0.0,velocity_derived,0.0,0.0,1.4875614782254327,1.4875614782254327,0.0,0.0,0.0,6.116006761830796e-05,0.0,,,11.009754180908203,13.121243476867676,-2.112921714782715,0.0,1.344412004982587,49.09209361073419,,['simulator_acceleration_field_stuck'],,
40,accelerator,70,complete,3,3,1.7985567166984735,0.0,velocity_derived,0.0,0.0,1.7985567166984735,1.7985567166984735,0.0,0.0,0.0,0.0001795073828327571,0.0,,,11.007878303527832,13.510889053344727,-2.5144128799438477,0.0,1.3637572109873872,49.85509086388131,,['simulator_acceleration_field_stuck'],,
40,accelerator,80,complete,3,3,2.3222471464639916,0.0,velocity_derived,0.0,0.0,2.3222471464639916,2.3222471464639916,0.0,0.0,0.0,0.000244477667723637,0.0,,,10.992958068847656,14.213241577148438,-3.2217283248901367,0.0,1.332039150991477,49.54809320046952,,['simulator_acceleration_field_stuck'],,
40,accelerator,90,complete,3,3,3.0570320586582693,0.0,velocity_derived,0.0,0.0,3.0570320586582693,3.0570320586582693,0.0,0.0,0.0,0.0011342395886854092,0.0,,,11.00295639038086,15.152615547180176,-4.149659156799316,0.0,1.3358911820105277,49.405221689291665,,['simulator_acceleration_field_stuck'],,
40,accelerator,100,complete,3,3,3.5313351001216247,0.0,velocity_derived,0.0,0.0,3.5313351001216247,3.5313351001216247,0.0,0.0,0.0,0.0010767544711733595,0.0,,,11.0130615234375,15.921001434326172,-4.907939910888672,0.0,1.3339410680055153,48.72778982446866,,['simulator_acceleration_field_stuck'],,
45,accelerator,0,complete,3,3,-0.3852063720190918,0.0,velocity_derived,0.0,0.0,-0.3852063720190918,0.3852063720190918,0.0,0.3852063720190918,0.0008949473498308658,0.7631399669011719,0.5964744428884832,,,12.46649169921875,11.933086395263672,0.5334539413452148,0.0,1.3549023579980712,48.65836462096393,,['simulator_acceleration_field_stuck'],,
45,accelerator,10,complete,3,3,0.1462016054459266,0.0,velocity_derived,0.0,0.0,0.1462016054459266,0.1462016054459266,0.0,0.0,0.0,0.0,0.0,,,12.405912399291992,12.611993789672852,-0.20626258850097656,0.0,1.3537831389985513,48.013598432082084,,['simulator_acceleration_field_stuck'],,
45,accelerator,20,complete,3,3,0.4091374577672852,0.0,velocity_derived,0.0,0.0,0.4091374577672852,0.4091374577672852,0.0,0.0,0.0,6.002599340939945e-05,0.0,,,12.395064353942871,12.970839500427246,-0.5765838623046875,0.0,1.3362550290185027,48.47959340702323,,['simulator_acceleration_field_stuck'],,
45,accelerator,30,complete,3,3,0.6746944823474664,0.0,velocity_derived,0.0,0.0,0.6746944823474664,0.6746944823474664,0.0,0.0,0.0,0.0,0.0,,,12.399934768676758,13.34814167022705,-0.9455480575561523,0.0,1.3539523110084701,48.74617773711759,,['simulator_acceleration_field_stuck'],,
45,accelerator,40,complete,3,3,0.9415305000080674,0.0,velocity_derived,0.0,0.0,0.9415305000080674,0.9415305000080674,0.0,0.0,0.0,0.0,0.0,,,12.397361755371094,13.70932388305664,-1.3195276260375977,0.0,1.3479479340021499,48.9633155221667,,['simulator_acceleration_field_stuck'],,
45,accelerator,50,complete,3,3,1.2083170624791981,0.0,velocity_derived,0.0,0.0,1.2083170624791981,1.2083170624791981,0.0,0.0,0.0,0.0,0.0,,,12.394038200378418,14.085722923278809,-1.6916847229003906,0.0,1.336661342997104,49.37675526099433,,['simulator_acceleration_field_stuck'],,
45,accelerator,60,complete,3,3,1.471022369313679,0.0,velocity_derived,0.0,0.0,1.471022369313679,1.471022369313679,0.0,0.0,0.0,0.00018045211261331575,0.0,,,12.38973617553711,14.461240768432617,-2.0646743774414062,0.0,1.330286539014196,48.86165355635938,,['simulator_acceleration_field_stuck'],,
45,accelerator,70,complete,3,3,1.7834008326485054,0.0,velocity_derived,0.0,0.0,1.7834008326485054,1.7834008326485054,0.0,0.0,0.0,0.00017690831130737518,0.0,,,12.380935668945312,14.876158714294434,-2.495223045349121,0.0,1.3419008509954438,48.43875011464666,,['simulator_acceleration_field_stuck'],,
45,accelerator,80,complete,3,3,2.3129321429102863,0.0,velocity_derived,0.0,0.0,2.3129321429102863,2.3129321429102863,0.0,0.0,0.0,0.0,0.0,,,12.385428428649902,15.54451847076416,-3.1594619750976562,0.0,1.3537134430080187,48.75477918971146,,['simulator_acceleration_field_stuck'],,
45,accelerator,90,complete,3,3,3.048321224337256,0.0,velocity_derived,0.0,0.0,3.048321224337256,3.048321224337256,0.0,0.0,0.0,0.0006005784504482878,0.0,,,12.366205215454102,16.559961318969727,-4.193756103515625,0.0,1.3459472520044073,48.31676969654876,,['simulator_acceleration_field_stuck'],,
45,accelerator,100,complete,3,3,3.5035385254687843,0.0,velocity_derived,0.0,0.0,3.5035385254687843,3.5035385254687843,0.0,0.0,0.0,0.0006818778660894377,0.0,,,12.414320945739746,17.362459182739258,-4.948138236999512,0.0,1.3377061929786578,48.75158703140091,,['simulator_acceleration_field_stuck'],,
50,accelerator,0,complete,3,3,-0.38852335804500165,0.0,velocity_derived,0.0,0.0,-0.38852335804500165,0.38852335804500165,0.0,0.38852335804500165,0.0008782572778306963,0.7032961014196342,0.6442387712584478,,,13.858156204223633,13.306676864624023,0.5432538986206055,0.0,1.342220704013016,49.08147378149584,,['simulator_acceleration_field_stuck'],,
50,accelerator,10,complete,3,3,0.13231537673685098,0.0,velocity_derived,0.0,0.0,0.13231537673685098,0.13231537673685098,0.0,0.0,0.0,0.0,0.0,,,13.784818649291992,13.971647262573242,-0.18682861328125,0.0,1.3324366619926877,48.5383378585441,,['simulator_acceleration_field_stuck'],,
50,accelerator,20,complete,3,3,0.39758154648433325,0.0,velocity_derived,0.0,0.0,0.39758154648433325,0.39758154648433325,0.0,0.0,0.0,0.0,0.0,,,13.784943580627441,14.334647178649902,-0.5567636489868164,0.0,1.3396228239871562,48.57602876650984,,['simulator_acceleration_field_stuck'],,
50,accelerator,30,complete,3,3,0.6629686397795106,0.0,velocity_derived,0.0,0.0,0.6629686397795106,0.6629686397795106,0.0,0.0,0.0,0.0,0.0,,,13.775408744812012,14.70511245727539,-0.9297037124633789,0.0,1.3483647710236255,48.814930508726256,,['simulator_acceleration_field_stuck'],,
50,accelerator,40,complete,3,3,0.9294238352522051,0.0,velocity_derived,0.0,0.0,0.9294238352522051,0.9294238352522051,0.0,0.0,0.0,0.0,0.0,,,13.777259826660156,15.095195770263672,-1.3199987411499023,0.0,1.3440596069849562,48.04986950700361,,['simulator_acceleration_field_stuck'],,
50,accelerator,50,complete,3,3,1.1920576167931531,0.0,velocity_derived,0.0,0.0,1.1920576167931531,1.1920576167931531,0.0,0.0,0.0,0.0,0.0,,,13.766973495483398,15.441146850585938,-1.6742401123046875,0.0,1.3456137909961399,48.50887472940369,,['simulator_acceleration_field_stuck'],,
50,accelerator,60,complete,3,3,1.457263697257131,0.0,velocity_derived,0.0,0.0,1.457263697257131,1.457263697257131,0.0,0.0,0.0,5.977632980912819e-05,0.0,,,13.761566162109375,15.805848121643066,-2.046506881713867,0.0,1.3461659669992514,49.548455279664864,,['simulator_acceleration_field_stuck'],,
50,accelerator,70,complete,3,3,1.7664482042880958,0.0,velocity_derived,0.0,0.0,1.7664482042880958,1.7664482042880958,0.0,0.0,0.0,0.00018304430565967988,4.5204482077371975e-05,,,13.763805389404297,16.243749618530273,-2.4751815795898438,0.0,1.3419954940036405,49.18049300083638,,['simulator_acceleration_field_stuck'],,
50,accelerator,80,complete,3,3,2.308489745350622,0.0,velocity_derived,0.0,0.0,2.308489745350622,2.308489745350622,0.0,0.0,0.0,0.00042285953157610766,0.0,,,13.758231163024902,16.94941520690918,-3.192397117614746,0.0,1.3516645089839585,48.747377455328234,,['simulator_acceleration_field_stuck'],,
50,accelerator,90,complete,3,3,3.039663268907271,0.0,velocity_derived,0.0,0.0,3.039663268907271,3.039663268907271,0.0,0.0,0.0,0.0005384061777230756,0.0,,,13.771636962890625,18.04887580871582,-4.298981666564941,0.0,1.3444118240149692,48.34828051860117,,['simulator_acceleration_field_stuck'],,
50,accelerator,100,complete,3,3,3.505896376865188,0.0,velocity_derived,0.0,0.0,3.505896376865188,3.505896376865188,0.0,0.0,0.0,0.0012126278395960186,0.0,,,13.856740951538086,18.73079490661621,-4.873710632324219,0.0,1.3517605079978239,48.268581011224015,,['simulator_acceleration_field_stuck'],,
55,accelerator,0,complete,3,3,-0.4128065459297998,0.0,velocity_derived,0.0,0.0,-0.4128065459297998,0.4128065459297998,0.0,0.4128065459297998,0.0003284689008689057,0.6822700891292433,0.6328020298797381,,,15.2499361038208,14.68594741821289,0.5721921920776367,0.0,1.3336550369858742,48.738240547498094,,['simulator_acceleration_field_stuck'],,
55,accelerator,10,complete,3,3,0.12050890527600265,0.0,velocity_derived,0.0,0.0,0.12050890527600265,0.12050890527600265,0.0,0.0,0.0,0.0,0.0,,,15.16390609741211,15.331411361694336,-0.1677389144897461,0.0,1.3423376549908426,49.11151230612774,,['simulator_acceleration_field_stuck'],,
55,accelerator,20,complete,3,3,0.3827328780121396,0.0,velocity_derived,0.0,0.0,0.3827328780121396,0.3827328780121396,0.0,0.0,0.0,0.0,0.0,,,15.163460731506348,15.709537506103516,-0.5459308624267578,0.0,1.3481855769932736,47.93013519437723,,['simulator_acceleration_field_stuck'],,
55,accelerator,30,complete,3,3,0.6489757497396486,0.0,velocity_derived,0.0,0.0,0.6489757497396486,0.6489757497396486,0.0,0.0,0.0,0.0,0.0,,,15.160802841186523,16.076650619506836,-0.9079446792602539,0.0,1.3400218140159268,49.12608183179436,,['simulator_acceleration_field_stuck'],,
55,accelerator,40,complete,3,3,0.9156881026110729,0.0,velocity_derived,0.0,0.0,0.9156881026110729,0.9156881026110729,0.0,0.0,0.0,0.0,0.0,,,15.159749984741211,16.432849884033203,-1.2645492553710938,0.0,1.3420587980072014,49.18469742792966,,['simulator_acceleration_field_stuck'],,
55,accelerator,50,complete,3,3,1.1794013301134476,0.0,velocity_derived,0.0,0.0,1.1794013301134476,1.1794013301134476,0.0,0.0,0.0,0.0,0.0,,,15.15240478515625,16.807537078857422,-1.6551322937011719,0.0,1.3265891220071353,48.87216237149412,,['simulator_acceleration_field_stuck'],,
55,accelerator,60,complete,3,3,1.4471307416038786,0.0,velocity_derived,0.0,0.0,1.4471307416038786,1.4471307416038786,0.0,0.0,0.0,6.0853604210613306e-05,0.0,,,15.153504371643066,17.209178924560547,-2.0556745529174805,0.0,1.336694254016038,49.375539545940256,,['simulator_acceleration_field_stuck'],,
55,accelerator,70,complete,3,3,1.756934851656918,0.0,velocity_derived,0.0,0.0,1.756934851656918,1.756934851656918,0.0,0.0,0.0,0.00023684493675869576,0.0,,,15.134822845458984,17.555967330932617,-2.421144485473633,0.0,1.3421665339847095,48.429161623501265,,['simulator_acceleration_field_stuck'],,
55,accelerator,80,complete,3,3,2.293575683998469,0.0,velocity_derived,0.0,0.0,2.293575683998469,2.293575683998469,0.0,0.0,0.0,0.00048380163315090054,0.0,,,15.15803050994873,18.361719131469727,-3.21993350982666,0.0,1.3341937350051012,49.76361329295122,,['simulator_acceleration_field_stuck'],,
55,accelerator,90,complete,3,3,3.0199458429814503,0.0,velocity_derived,0.0,0.0,3.0199458429814503,3.0199458429814503,0.0,0.0,0.0,0.0007252962857719898,0.0,,,15.16336441040039,19.331993103027344,-4.165500640869141,0.0,1.344202189007774,49.31385365241466,,['simulator_acceleration_field_stuck'],,
55,accelerator,100,complete,3,3,3.4878926169574003,0.0,velocity_derived,0.0,0.0,3.4878926169574003,3.4878926169574003,0.0,0.0,0.0,0.0011544639036683657,9.628125515241806e-05,,,15.182120323181152,20.036094665527344,-4.853974342346191,0.0,1.3318591889983509,48.36065734342881,,['simulator_acceleration_field_stuck'],,
57,accelerator,0,complete,3,3,-0.40855296673986474,0.0,velocity_derived,0.0,0.0,-0.40855296673986474,0.40855296673986474,0.0,0.40855296673986474,0.00022429768143894524,0.7054878977241552,0.6264910207766892,,,15.797613143920898,15.227376937866211,0.570338249206543,0.0,1.3320092899957672,48.12394576029337,,['simulator_acceleration_field_stuck'],,
57,accelerator,10,complete,3,3,0.11475532861786646,0.0,velocity_derived,0.0,0.0,0.11475532861786646,0.11475532861786646,0.0,0.0,0.0,0.0,0.0,,,15.714829444885254,15.875855445861816,-0.16072750091552734,0.0,1.3460465220268816,49.03248061635861,,['simulator_acceleration_field_stuck'],,
57,accelerator,20,complete,3,3,0.3788767916222008,0.0,velocity_derived,0.0,0.0,0.3788767916222008,0.3788767916222008,0.0,0.0,0.0,0.0,0.0,,,15.707466125488281,16.246158599853516,-0.5390605926513672,0.0,1.3578236059984192,49.19689465532805,,['simulator_acceleration_field_stuck'],,
57,accelerator,30,complete,3,3,0.6436036854905879,0.0,velocity_derived,0.0,0.0,0.6436036854905879,0.6436036854905879,0.0,0.0,0.0,0.0,0.0,,,15.708731651306152,16.60165023803711,-0.8909091949462891,0.0,1.3362122440012172,49.393350716774215,,['simulator_acceleration_field_stuck'],,
57,accelerator,40,complete,3,3,0.9096705266626349,0.0,velocity_derived,0.0,0.0,0.9096705266626349,0.9096705266626349,0.0,0.0,0.0,0.0,0.0,,,15.70535659790039,16.99799346923828,-1.2934503555297852,0.0,1.346212167001795,48.75181222649887,,['simulator_acceleration_field_stuck'],,
57,accelerator,50,complete,3,3,1.1735384177998331,0.0,velocity_derived,0.0,0.0,1.1735384177998331,1.1735384177998331,0.0,0.0,0.0,5.990228804876596e-05,0.0,,,15.700531005859375,17.34467315673828,-1.647477149963379,0.0,1.3384466909919865,49.027470444782075,,['simulator_acceleration_field_stuck'],,
57,accelerator,60,complete,3,3,1.4426521315905985,0.0,velocity_derived,0.0,0.0,1.4426521315905985,1.4426521315905985,0.0,0.0,0.0,0.00017969240529566445,0.0,,,15.703166961669922,17.744028091430664,-2.048215866088867,0.0,1.345772955013672,49.2620222610102,,['simulator_acceleration_field_stuck'],,
57,accelerator,70,complete,3,3,1.7448518471934777,0.0,velocity_derived,0.0,0.0,1.7448518471934777,1.7448518471934777,0.0,0.0,0.0,0.00011927706877695495,0.0,,,15.69214916229248,18.140625,-2.4484758377075195,0.0,1.3539356089895591,48.46729141646863,,['simulator_acceleration_field_stuck'],,
57,accelerator,80,complete,3,3,2.2862025096572607,0.0,velocity_derived,0.0,0.0,2.2862025096572607,2.2862025096572607,0.0,0.0,0.0,0.0005987163490779861,0.0,,,15.70621109008789,18.91309356689453,-3.214813232421875,0.0,1.336520129989367,49.38197227192162,,['simulator_acceleration_field_stuck'],,
57,accelerator,90,complete,3,3,3.0089090536588525,0.0,velocity_derived,0.0,0.0,3.0089090536588525,3.0089090536588525,0.0,0.0,0.0,0.00048695560955023783,0.0,,,15.719765663146973,19.894962310791016,-4.159418106079102,0.0,1.3481184380070772,49.26516488074084,,['simulator_acceleration_field_stuck'],,
57,accelerator,100,complete,3,3,3.4951222576664267,0.0,velocity_derived,0.0,0.0,3.4951222576664267,3.4951222576664267,0.0,0.0,0.0,0.0015605491229850684,0.0,,,15.7350435256958,20.606605529785156,-4.845527648925781,0.0,1.3305619650054723,48.09997706475608,,['simulator_acceleration_field_stuck'],,
60,accelerator,0,complete,3,3,-0.42710191907769185,0.0,velocity_derived,0.0,0.0,-0.42710191907769185,0.42710191907769185,0.0,0.42710191907769185,0.00032771731864317255,0.7171352967344564,0.6999229879339707,,,16.6387939453125,16.055635452270508,0.5914764404296875,0.0,1.342018127994379,49.179663540488654,,['simulator_acceleration_field_stuck'],,
60,accelerator,10,complete,3,3,0.10672042697840936,0.0,velocity_derived,0.0,0.0,0.10672042697840936,0.10672042697840936,0.0,0.0,0.0,0.0,0.0,,,16.551698684692383,16.703136444091797,-0.1497325897216797,0.0,1.348307886015391,49.107165876080956,,['simulator_acceleration_field_stuck'],,
60,accelerator,20,complete,3,3,0.3700093731012423,0.0,velocity_derived,0.0,0.0,0.3700093731012423,0.3700093731012423,0.0,0.0,0.0,0.0,0.0,,,16.542240142822266,17.059398651123047,-0.5172328948974609,0.0,1.3371630110195838,48.992327614045976,,['simulator_acceleration_field_stuck'],,
60,accelerator,30,complete,3,3,0.6347747349863823,0.0,velocity_derived,0.0,0.0,0.6347747349863823,0.6347747349863823,0.0,0.0,0.0,0.0,0.0,,,16.535268783569336,17.42752456665039,-0.8923816680908203,0.0,1.3478435639990494,48.96710698694003,,['simulator_acceleration_field_stuck'],,
60,accelerator,40,complete,3,3,0.9006070615039592,0.0,velocity_derived,0.0,0.0,0.9006070615039592,0.9006070615039592,0.0,0.0,0.0,0.0,0.0,,,16.538904190063477,17.802982330322266,-1.2639751434326172,0.0,1.3324186009995174,47.569290932559795,,['simulator_acceleration_field_stuck'],,
60,accelerator,50,complete,3,3,1.1669198288772042,0.0,velocity_derived,0.0,0.0,1.1669198288772042,1.1669198288772042,0.0,0.0,0.0,0.0001189754433040249,0.0,,,16.536832809448242,18.149654388427734,-1.6136970520019531,0.0,1.342112479993375,48.425581279996074,,['simulator_acceleration_field_stuck'],,
60,accelerator,60,complete,3,3,1.431867882645697,0.0,velocity_derived,0.0,0.0,1.431867882645697,1.431867882645697,0.0,0.0,0.0,0.00012049607470559531,0.0,,,16.53350257873535,18.554555892944336,-2.036561965942383,0.0,1.3363592870009597,49.387915841192935,,['simulator_acceleration_field_stuck'],,
60,accelerator,70,complete,3,3,1.7396426099862543,0.0,velocity_derived,0.0,0.0,1.7396426099862543,1.7396426099862543,0.0,0.0,0.0,0.00023821911538976672,0.0,,,16.529233932495117,18.995304107666016,-2.47113037109375,0.0,1.3595248819910921,48.70972345537089,,['simulator_acceleration_field_stuck'],,
60,accelerator,80,complete,3,3,2.2843251150224746,0.0,velocity_derived,0.0,0.0,2.2843251150224746,2.2843251150224746,0.0,0.0,0.0,0.000477402880832744,0.0,,,16.551162719726562,19.690994262695312,-3.1626358032226562,0.0,1.338005837984383,49.32713903507672,,['simulator_acceleration_field_stuck'],,
60,accelerator,90,complete,3,3,3.018044625197293,0.0,velocity_derived,0.0,0.0,3.018044625197293,3.018044625197293,0.0,0.0,0.0,0.0008490403430915704,0.0,,,16.55419158935547,20.761991500854492,-4.209339141845703,0.0,1.3615000779973343,48.9761783571885,,['simulator_acceleration_field_stuck'],,
60,accelerator,100,complete,3,3,3.4782038844097194,0.0,velocity_derived,0.0,0.0,3.4782038844097194,3.4782038844097194,0.0,0.0,0.0,0.0008540311882941523,9.653607933129509e-05,,,16.5549259185791,21.38346290588379,-4.830356597900391,0.0,1.3297254459757823,48.338813651922415,,['simulator_acceleration_field_stuck'],,
65,accelerator,0,complete,3,3,-0.4348361684698577,0.0,velocity_derived,0.0,0.0,-0.4348361684698577,0.4348361684698577,0.0,0.4348361684698577,0.0006615293364483077,0.7909009883188418,0.7265475268714959,,,17.970579147338867,17.342151641845703,0.6165485382080078,0.0,1.3561884629889391,49.195169414850824,,['simulator_acceleration_field_stuck'],,
65,accelerator,10,complete,3,3,0.0928650756773916,0.0,velocity_derived,0.0,0.0,0.0928650756773916,0.0928650756773916,0.0,0.0,0.0,0.0,0.0,,,17.918052673339844,18.049100875854492,-0.13104820251464844,0.0,1.3657837070059031,48.32390345663622,,['simulator_acceleration_field_stuck'],,
65,accelerator,20,complete,3,3,0.35627143705557485,0.0,velocity_derived,0.0,0.0,0.35627143705557485,0.35627143705557485,0.0,0.0,0.0,0.0,0.0,,,17.914854049682617,18.42349624633789,-0.5083465576171875,0.0,1.3217539920005947,49.21825711738736,,['simulator_acceleration_field_stuck'],,
65,accelerator,30,complete,3,3,0.6216145828183325,0.0,velocity_derived,0.0,0.0,0.6216145828183325,0.6216145828183325,0.0,0.0,0.0,0.0,0.0,,,17.9119873046875,18.79808807373047,-0.8861160278320312,0.0,1.3457388099923264,49.04369221571037,,['simulator_acceleration_field_stuck'],,
65,accelerator,40,complete,3,3,0.8877387064317004,0.0,velocity_derived,0.0,0.0,0.8877387064317004,0.8877387064317004,0.0,0.0,0.0,0.0,0.0,,,17.915502548217773,19.166017532348633,-1.2454395294189453,0.0,1.3306128839903977,48.80353427986726,,['simulator_acceleration_field_stuck'],,
65,accelerator,50,complete,3,3,1.1493239369639028,0.0,velocity_derived,0.0,0.0,1.1493239369639028,1.1493239369639028,0.0,0.0,0.0,0.00011750213061362278,0.0,,,17.9102725982666,19.528076171875,-1.6176338195800781,0.0,1.3356104709964711,48.66688410394451,,['simulator_acceleration_field_stuck'],,
65,accelerator,60,complete,3,3,1.415360569848629,0.0,velocity_derived,0.0,0.0,1.415360569848629,1.415360569848629,0.0,0.0,0.0,0.00011844789897120058,0.0,,,17.944103240966797,19.922639846801758,-1.967611312866211,0.0,1.3342968669894617,49.46425464440611,,['simulator_acceleration_field_stuck'],,
